swc_id,x,y,z,source_region,source_region_withCorticalRegion
SEU-ALLEN_local_201585_15286_21140_10061_CCFv3.swc,11784.5,3224.825,5020.025,fiber tracts,arb
SEU-ALLEN_local_201585_15287_20428_10931_CCFv3.swc,13070.85,2917.525,4495.05,FOTU,FOTU
SEU-ALLEN_local_201585_15288_18611_10800_CCFv3.swc,12865.175,3054.925,3667.075,PRM,PRM
SEU-ALLEN_local_201585_15288_18735_9681_CCFv3.swc,11189.051,3387.775,4015.7,fiber tracts,arb
SEU-ALLEN_local_201585_15289_14515_9682_CCFv3.swc,11066.75,3478.225,1970.725,AN,ANcr1
SEU-ALLEN_local_201585_15289_29032_9917_CCFv3.swc,11933.525,3007.6,8701.725,AN,ANcr2
SEU-ALLEN_local_201585_15291_21706_10782_CCFv3.swc,12833.475,2931.15,5142.2,FOTU,FOTU
SEU-ALLEN_local_201585_15291_25723_10187_CCFv3.swc,12168.15,3045.75,7121.45,fiber tracts,arb
SEU-ALLEN_local_201585_15293_27420_9339_CCFv3.swc,11015.525,3178.3,7912.35,SIM,SIM
SEU-ALLEN_local_201585_15295_20560_10960_CCFv3.swc,13111.176,2903.675,4552.125,FOTU,FOTU
SEU-ALLEN_local_201585_15295_27122_10408_CCFv3.swc,12590.976,2932.45,7798.6,AN,ANcr2
SEU-ALLEN_local_201585_15296_15497_10023_CCFv3.swc,11576.05,3426.55,2386.675,AN,ANcr2
SEU-ALLEN_local_201585_15297_18104_9920_CCFv3.swc,11509.649,3384.85,3686.25,fiber tracts,arb
SEU-ALLEN_local_201585_15297_27930_9396_CCFv3.swc,11111.226,3158.625,8151.525,SIM,SIM
SEU-ALLEN_local_201585_15299_27856_9437_CCFv3.swc,11169.575,3154.9,8113.925,SIM,SIM
SEU-ALLEN_local_201585_15300_18155_9772_CCFv3.swc,11297.75,3409.4,3739.55,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15301_19120_10886_CCFv3.swc,13005.875,3005.375,3885.925,PRM,PRM
SEU-ALLEN_local_201585_15302_26602_10666_CCFv3.swc,12937.05,2862.075,7557.3,AN,ANcr2
SEU-ALLEN_local_201585_15304_24063_9221_CCFv3.swc,10762.175,3287.55,6419.225,CENT,CENT2
SEU-ALLEN_local_201585_15308_21611_9996_CCFv3.swc,11707.351,3238.0,5242.55,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15308_24445_9542_CCFv3.swc,11192.875,3247.275,6560.8,CENT,CENT3
SEU-ALLEN_local_201585_15309_16108_9841_CCFv3.swc,11322.325,3478.075,2748.6,AN,ANcr1
SEU-ALLEN_local_201585_15310_17966_10872_CCFv3.swc,12956.101,3057.35,3339.45,AN,ANcr2
SEU-ALLEN_local_201585_15310_24040_9914_CCFv3.swc,11679.825,3190.1,6352.75,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15311_17518_9251_CCFv3.swc,10550.25,3498.6,3536.725,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15311_23108_9984_CCFv3.swc,11737.825,3199.475,5920.15,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15312_16650_9532_CCFv3.swc,10896.074,3518.775,3085.9,fiber tracts,arb
SEU-ALLEN_local_201585_15312_17134_10253_CCFv3.swc,11981.05,3346.875,3143.5,AN,ANcr2
SEU-ALLEN_local_201585_15312_20609_10981_CCFv3.swc,13140.926,2901.825,4571.5,FOTU,FOTU
SEU-ALLEN_local_201585_15312_27375_9165_CCFv3.swc,10768.3,3217.85,7904.4,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15312_28399_9005_CCFv3.swc,10567.25,3219.025,8398.449,SIM,SIM
SEU-ALLEN_local_201585_15313_29949_9349_CCFv3.swc,11129.725,3114.425,9167.1,AN,ANcr1
SEU-ALLEN_local_201585_15314_28685_9377_CCFv3.swc,11107.025,3152.6,8525.2,AN,ANcr1
SEU-ALLEN_local_201585_15316_16706_10178_CCFv3.swc,11850.025,3384.175,2959.175,AN,ANcr2
SEU-ALLEN_local_201585_15316_21483_9636_CCFv3.swc,11223.175,3304.525,5229.525,CENT,CENT3
SEU-ALLEN_local_201585_15316_22432_10398_CCFv3.swc,12290.65,3082.975,5560.4,DEC,DEC
SEU-ALLEN_local_201585_15316_22442_10023_CCFv3.swc,11768.25,3210.775,5613.3,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15317_21693_10549_CCFv3.swc,12495.15,3046.325,5182.35,FOTU,FOTU
SEU-ALLEN_local_201585_15317_29959_9329_CCFv3.swc,11101.5,3120.225,9172.6,AN,ANcr1
SEU-ALLEN_local_201585_15318_20822_9348_CCFv3.swc,10825.274,3350.375,4975.3,CENT,CENT2
SEU-ALLEN_local_201585_15320_28809_9031_CCFv3.swc,10618.875,3210.1,8600.25,SIM,SIM
SEU-ALLEN_local_201585_15321_18733_10818_CCFv3.swc,12896.225,3060.025,3720.225,PRM,PRM
SEU-ALLEN_local_201585_15321_21371_10027_CCFv3.swc,11744.0,3244.65,5130.45,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15323_24357_9744_CCFv3.swc,11460.425,3225.15,6507.875,CENT,CENT3
SEU-ALLEN_local_201585_15323_24615_9955_CCFv3.swc,11765.05,3168.3,6614.125,fiber tracts,arb
SEU-ALLEN_local_201585_15325_23103_9981_CCFv3.swc,11733.899,3207.775,5918.375,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15327_24327_9580_CCFv3.swc,11239.675,3254.975,6505.5,CENT,CENT3
SEU-ALLEN_local_201585_15328_28076_9236_CCFv3.swc,10883.475,3198.5,8231.075,SIM,SIM
SEU-ALLEN_local_201585_15330_25196_10336_CCFv3.swc,12350.7,3032.3,6879.45,fiber tracts,arb
SEU-ALLEN_local_201585_15330_25905_9611_CCFv3.swc,11356.25,3193.125,7206.0,fiber tracts,arb
SEU-ALLEN_local_201585_15330_26758_9248_CCFv3.swc,10875.3,3230.85,7616.1,fiber tracts,arb
SEU-ALLEN_local_201585_15331_20600_10719_CCFv3.swc,12752.0,3024.275,4624.775,FOTU,FOTU
SEU-ALLEN_local_201585_15331_25252_10262_CCFv3.swc,12246.524,3057.15,6904.75,fiber tracts,arb
SEU-ALLEN_local_201585_15332_22546_9302_CCFv3.swc,10827.175,3320.05,5737.55,CENT,CENT2
SEU-ALLEN_local_201585_15332_27920_9454_CCFv3.swc,11197.55,3168.75,8144.175,fiber tracts,arb
SEU-ALLEN_local_201585_15333_25086_10377_CCFv3.swc,12402.475,3022.175,6827.875,FOTU,FOTU
SEU-ALLEN_local_201585_15333_27171_10410_CCFv3.swc,12597.875,2950.75,7822.875,AN,ANcr2
SEU-ALLEN_local_201585_15334_20753_9722_CCFv3.swc,11309.5,3323.625,4898.375,fiber tracts,arb
SEU-ALLEN_local_201585_15335_21667_10014_CCFv3.swc,11734.426,3246.3,5265.75,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15336_16807_10504_CCFv3.swc,12355.976,3270.25,2903.025,AN,ANcr2
SEU-ALLEN_local_201585_15337_17909_9272_CCFv3.swc,10598.65,3494.3,3710.45,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15337_29198_9891_CCFv3.swc,11901.625,3034.3,8784.675,AN,ANcr2
SEU-ALLEN_local_201585_15338_28284_8939_CCFv3.swc,10474.85,3245.7,8344.825,SIM,SIM
SEU-ALLEN_local_201585_15342_22060_10491_CCFv3.swc,12415.4,3071.175,5369.025,DEC,DEC
SEU-ALLEN_local_201585_15342_23269_9603_CCFv3.swc,11236.125,3284.425,6028.425,CENT,CENT3
SEU-ALLEN_local_201585_15343_25046_10298_CCFv3.swc,12284.774,3057.175,6808.8,fiber tracts,arb
SEU-ALLEN_local_201585_15345_28474_9557_CCFv3.swc,11369.2,3144.25,8413.475,AN,ANcr1
SEU-ALLEN_local_201585_15347_22588_9814_CCFv3.swc,11492.4,3269.225,5701.4,CENT,CENT3
SEU-ALLEN_local_201585_15347_24386_10765_CCFv3.swc,12904.726,2893.45,6481.1,FOTU,FOTU
SEU-ALLEN_local_201585_15347_24606_10429_CCFv3.swc,12442.825,3023.25,6599.45,FOTU,FOTU
SEU-ALLEN_local_201585_15348_17993_9866_CCFv3.swc,11429.45,3427.55,3648.525,fiber tracts,arb
SEU-ALLEN_local_201585_15350_15710_10430_CCFv3.swc,12203.5,3325.175,2386.125,AN,ANcr2
SEU-ALLEN_local_201585_15350_17158_10266_CCFv3.swc,12003.3,3362.075,3151.725,AN,ANcr2
SEU-ALLEN_local_201585_15350_28881_9367_CCFv3.swc,11100.399,3169.175,8624.601,AN,ANcr1
SEU-ALLEN_local_201585_15351_24265_10730_CCFv3.swc,12846.175,2912.4,6423.4,FOTU,FOTU
SEU-ALLEN_local_201585_15351_27497_9658_CCFv3.swc,11487.25,3152.4,7935.9,fiber tracts,arb
SEU-ALLEN_local_201585_15352_17635_10369_CCFv3.swc,12177.726,3309.125,3344.25,AN,ANcr2
SEU-ALLEN_local_201585_15352_27684_10369_CCFv3.swc,12564.425,2958.025,8068.15,AN,ANcr2
SEU-ALLEN_local_201585_15353_28752_9659_CCFv3.swc,11532.575,3118.425,8552.625,AN,ANcr1
SEU-ALLEN_local_201585_15355_29110_9524_CCFv3.swc,11343.225,3134.725,8736.226,AN,ANcr1
SEU-ALLEN_local_201585_15356_22809_9308_CCFv3.swc,10843.775,3327.175,5853.85,CENT,CENT2
SEU-ALLEN_local_201585_15357_23829_10366_CCFv3.swc,12303.476,3074.6,6230.35,DEC,DEC
SEU-ALLEN_local_201585_15357_29690_9404_CCFv3.swc,11194.925,3138.425,9034.825,AN,ANcr1
SEU-ALLEN_local_201585_15357_29926_9346_CCFv3.swc,11125.175,3140.425,9155.851,AN,ANcr1
SEU-ALLEN_local_201585_15359_22462_10557_CCFv3.swc,12516.4,3038.775,5552.375,FOTU,FOTU
SEU-ALLEN_local_201585_15360_28890_9960_CCFv3.swc,11994.75,3040.925,8632.15,AN,ANcr2
SEU-ALLEN_local_201585_15361_20308_10951_CCFv3.swc,13103.176,2953.725,4434.3,FOTU,FOTU
SEU-ALLEN_local_201585_15361_26648_9183_CCFv3.swc,10784.7,3261.1,7573.675,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15362_27292_10386_CCFv3.swc,12569.7,2970.375,7879.925,AN,ANcr2
SEU-ALLEN_local_201585_15362_27425_9736_CCFv3.swc,11600.75,3143.925,7901.65,fiber tracts,arb
SEU-ALLEN_local_201585_15364_28795_9359_CCFv3.swc,11085.725,3180.825,8581.55,AN,ANcr1
SEU-ALLEN_local_201585_15366_22054_10521_CCFv3.swc,12458.2,3071.575,5361.4,fiber tracts,arb
SEU-ALLEN_local_201585_15366_24670_10429_CCFv3.swc,12447.65,3031.725,6630.475,FOTU,FOTU
SEU-ALLEN_local_201585_15366_27580_9643_CCFv3.swc,11468.375,3161.625,7975.575,fiber tracts,arb
SEU-ALLEN_local_201585_15367_18030_9879_CCFv3.swc,11450.351,3433.275,3662.925,fiber tracts,arb
SEU-ALLEN_local_201585_15367_27703_10098_CCFv3.swc,12156.625,3047.25,8054.35,AN,ANcr2
SEU-ALLEN_local_201585_15367_28016_10062_CCFv3.swc,12115.725,3047.45,8204.2,AN,ANcr2
SEU-ALLEN_local_201585_15369_22662_10777_CCFv3.swc,12831.725,2942.625,5619.425,FOTU,FOTU
SEU-ALLEN_local_201585_15370_17037_10226_CCFv3.swc,11938.175,3389.9,3106.925,AN,ANcr2
SEU-ALLEN_local_201585_15370_27455_9194_CCFv3.swc,10812.925,3242.75,7940.0,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15372_20896_9334_CCFv3.swc,10813.55,3375.625,5010.1,fiber tracts,arb
SEU-ALLEN_local_201585_15372_22528_9315_CCFv3.swc,10846.225,3338.9,5728.625,CENT,CENT2
SEU-ALLEN_local_201585_15372_24860_10269_CCFv3.swc,12230.375,3088.4,6722.075,DEC,DEC
SEU-ALLEN_local_201585_15373_16468_10114_CCFv3.swc,11745.2,3439.175,2861.9,AN,ANcr2
SEU-ALLEN_local_201585_15373_17449_9512_CCFv3.swc,10906.075,3516.275,3465.35,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15373_27383_9370_CCFv3.swc,11062.425,3217.45,7893.575,SIM,SIM
SEU-ALLEN_local_201585_15375_15754_9777_CCFv3.swc,11221.8,3526.9,2582.95,AN,ANcr1
SEU-ALLEN_local_201585_15375_20005_10770_CCFv3.swc,12835.425,3052.8,4332.35,PRM,PRM
SEU-ALLEN_local_201585_15375_25063_10870_CCFv3.swc,13107.899,2855.25,6808.05,FOTU,FOTU
SEU-ALLEN_local_201585_15375_29153_9296_CCFv3.swc,11009.0,3187.825,8765.2,AN,ANcr1
SEU-ALLEN_local_201585_15376_21490_9299_CCFv3.swc,10791.975,3363.75,5274.15,CENT,CENT2
SEU-ALLEN_local_201585_15377_26845_10630_CCFv3.swc,12903.125,2909.325,7676.15,AN,ANcr2
SEU-ALLEN_local_201585_15377_27959_9427_CCFv3.swc,11160.1,3196.925,8164.4,fiber tracts,arb
SEU-ALLEN_local_201585_15378_16577_9329_CCFv3.swc,10617.275,3568.25,3091.075,SIM,SIM
SEU-ALLEN_local_201585_15378_20441_9374_CCFv3.swc,10846.601,3389.55,4806.225,fiber tracts,arb
SEU-ALLEN_local_201585_15379_22958_9814_CCFv3.swc,11505.4,3277.1,5868.7,CENT,CENT3
SEU-ALLEN_local_201585_15381_24418_10280_CCFv3.swc,12217.3,3102.375,6514.125,DEC,DEC
SEU-ALLEN_local_201585_15381_30363_9596_CCFv3.swc,11521.0,3079.825,9373.75,AN,ANcr1
SEU-ALLEN_local_201585_15384_24495_10736_CCFv3.swc,12872.2,2922.9,6537.275,FOTU,FOTU
SEU-ALLEN_local_201585_15385_26485_9353_CCFv3.swc,11018.399,3248.95,7483.925,fiber tracts,arb
SEU-ALLEN_local_201585_15385_27382_9760_CCFv3.swc,11635.375,3152.075,7881.45,fiber tracts,arb
SEU-ALLEN_local_201585_15385_27764_9385_CCFv3.swc,11093.476,3212.6,8072.7,SIM,SIM
SEU-ALLEN_local_201585_15386_16429_9151_CCFv3.swc,10375.825,3571.15,3053.725,SIM,SIM
SEU-ALLEN_local_201585_15386_22029_10425_CCFv3.swc,12320.875,3123.075,5366.525,DEC,DEC
SEU-ALLEN_local_201585_15387_18189_9503_CCFv3.swc,10928.05,3486.5,3801.925,fiber tracts,arb
SEU-ALLEN_local_201585_15387_24188_10016_CCFv3.swc,11831.125,3198.525,6416.275,fiber tracts,arb
SEU-ALLEN_local_201585_15387_24596_10284_CCFv3.swc,12234.575,3098.875,6598.1,DEC,DEC
SEU-ALLEN_local_201585_15388_16129_9605_CCFv3.swc,10984.7,3562.575,2814.425,AN,ANcr1
SEU-ALLEN_local_201585_15388_29346_10144_CCFv3.swc,12293.825,2984.775,8869.75,AN,ANcr2
SEU-ALLEN_local_201585_15389_16475_9445_CCFv3.swc,10771.476,3574.575,3020.925,SIM,SIM
SEU-ALLEN_local_201585_15390_19977_9374_CCFv3.swc,10828.0,3412.225,4604.025,CENT,CENT2
SEU-ALLEN_local_201585_15390_28229_10000_CCFv3.swc,12030.725,3070.4,8304.351,AN,ANcr2
SEU-ALLEN_local_201585_15393_27144_9839_CCFv3.swc,11742.925,3144.525,7770.7,fiber tracts,arb
SEU-ALLEN_local_201585_15393_29034_10180_CCFv3.swc,12336.05,2989.675,8716.525,AN,ANcr2
SEU-ALLEN_local_201585_15395_18323_10808_CCFv3.swc,12873.351,3118.425,3528.8,AN,ANcr2
SEU-ALLEN_local_201585_15398_24192_10368_CCFv3.swc,12328.375,3085.35,6404.55,DEC,DEC
SEU-ALLEN_local_201585_15400_22837_10190_CCFv3.swc,12013.0,3192.7,5777.475,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15401_27433_9765_CCFv3.swc,11645.275,3158.35,7905.7,fiber tracts,arb
SEU-ALLEN_local_201585_15402_25077_10287_CCFv3.swc,12272.05,3091.65,6824.425,fiber tracts,arb
SEU-ALLEN_local_201585_15403_16575_10441_CCFv3.swc,12253.35,3336.9,2812.0,AN,ANcr2
SEU-ALLEN_local_201585_15405_26308_9543_CCFv3.swc,11280.725,3230.65,7390.45,fiber tracts,arb
SEU-ALLEN_local_201585_15406_18029_9724_CCFv3.swc,11229.55,3478.4,3693.1,fiber tracts,arb
SEU-ALLEN_local_201585_15406_21219_9657_CCFv3.swc,11245.55,3354.05,5112.05,CENT,CENT3
SEU-ALLEN_local_201585_15407_18054_9862_CCFv3.swc,11428.125,3455.95,3678.1,fiber tracts,arb
SEU-ALLEN_local_201585_15408_17800_9315_CCFv3.swc,10655.125,3532.625,3656.65,fiber tracts,arb
SEU-ALLEN_local_201585_15409_15025_9652_CCFv3.swc,11035.45,3553.475,2238.775,AN,ANcr1
SEU-ALLEN_local_201585_15409_18658_10819_CCFv3.swc,12898.476,3108.9,3685.05,PRM,PRM
SEU-ALLEN_local_201585_15409_21123_9357_CCFv3.swc,10854.85,3385.275,5106.775,CENT,CENT2
SEU-ALLEN_local_201585_15411_24699_10689_CCFv3.swc,12822.024,2952.325,6639.7,FOTU,FOTU
SEU-ALLEN_local_201585_15411_28807_9620_CCFv3.swc,11476.775,3157.025,8580.7,AN,ANcr1
SEU-ALLEN_local_201585_15412_27355_9140_CCFv3.swc,10737.675,3276.45,7898.7,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15412_27767_9052_CCFv3.swc,10621.476,3280.2,8095.55,SIM,SIM
SEU-ALLEN_local_201585_15413_22470_10022_CCFv3.swc,11770.1,3261.425,5627.6,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15414_18824_10857_CCFv3.swc,12959.351,3089.025,3753.675,PRM,PRM
SEU-ALLEN_local_201585_15414_28742_9951_CCFv3.swc,11976.325,3078.875,8557.125,AN,ANcr2
SEU-ALLEN_local_201585_15415_18872_9485_CCFv3.swc,10933.4,3467.2,4108.225,CENT,CENT3
SEU-ALLEN_local_201585_15415_24132_9980_CCFv3.swc,11779.025,3224.9,6392.8,fiber tracts,arb
SEU-ALLEN_local_201585_15416_16341_10420_CCFv3.swc,12212.899,3356.55,2704.0,fiber tracts,arb
SEU-ALLEN_local_201585_15419_28089_10266_CCFv3.swc,12429.274,3012.55,8257.274,fiber tracts,arb
SEU-ALLEN_local_201585_15421_27224_9766_CCFv3.swc,11638.975,3173.725,7806.8,fiber tracts,arb
SEU-ALLEN_local_201585_15422_24239_9941_CCFv3.swc,11730.125,3235.5,6444.25,fiber tracts,arb
SEU-ALLEN_local_201585_15422_28739_9356_CCFv3.swc,11080.725,3215.325,8553.725,AN,ANcr1
SEU-ALLEN_local_201585_15424_14112_9974_CCFv3.swc,11488.875,3490.025,1704.375,AN,ANcr2
SEU-ALLEN_local_201585_15425_28022_9339_CCFv3.swc,11034.225,3236.35,8199.649,SIM,SIM
SEU-ALLEN_local_201585_15425_28091_10333_CCFv3.swc,12530.6,2994.875,8263.649,AN,ANcr2
SEU-ALLEN_local_201585_15426_18093_9480_CCFv3.swc,10894.226,3513.7,3763.25,fiber tracts,arb
SEU-ALLEN_local_201585_15426_19913_10787_CCFv3.swc,12862.575,3076.775,4285.3,PRM,PRM
SEU-ALLEN_local_201585_15427_21439_9672_CCFv3.swc,11274.1,3357.025,5207.3,CENT,CENT3
SEU-ALLEN_local_201585_15427_26385_10750_CCFv3.swc,13045.551,2904.1,7455.25,PRM,PRM
SEU-ALLEN_local_201585_15428_14210_10003_CCFv3.swc,11533.475,3486.625,1746.125,AN,ANcr2
SEU-ALLEN_local_201585_15428_17620_9240_CCFv3.swc,10546.225,3555.4,3587.7,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15428_25426_10680_CCFv3.swc,12870.25,2950.325,6992.875,PRM,PRM
SEU-ALLEN_local_201585_15429_22589_10039_CCFv3.swc,11797.4,3261.95,5680.075,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15432_16865_10185_CCFv3.swc,11870.925,3440.8,3038.175,AN,ANcr2
SEU-ALLEN_local_201585_15433_19979_10864_CCFv3.swc,12978.575,3044.45,4298.025,PRM,PRM
SEU-ALLEN_local_201585_15434_26232_9581_CCFv3.swc,11332.775,3241.2,7354.675,fiber tracts,arb
SEU-ALLEN_local_201585_15435_15062_10303_CCFv3.swc,11996.601,3416.625,2098.075,AN,ANcr2
SEU-ALLEN_local_201585_15437_20691_9341_CCFv3.swc,10818.125,3412.95,4920.475,fiber tracts,arb
SEU-ALLEN_local_201585_15438_20907_9288_CCFv3.swc,10758.6,3411.0,5021.825,fiber tracts,arb
SEU-ALLEN_local_201585_15438_22105_10039_CCFv3.swc,11783.274,3280.7,5460.925,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15438_29011_9048_CCFv3.swc,10656.025,3267.925,8702.0,SIM,SIM
SEU-ALLEN_local_201585_15439_17346_9705_CCFv3.swc,11175.9,3533.875,3385.775,fiber tracts,arb
SEU-ALLEN_local_201585_15440_17668_10394_CCFv3.swc,12220.601,3344.75,3353.1,AN,ANcr2
SEU-ALLEN_local_201585_15440_28248_8928_CCFv3.swc,10463.726,3304.125,8329.375,SIM,SIM
SEU-ALLEN_local_201585_15443_23243_9312_CCFv3.swc,10866.375,3362.75,6047.825,CENT,CENT2
SEU-ALLEN_local_201585_15443_24306_9559_CCFv3.swc,11217.5,3316.375,6499.375,CENT,CENT3
SEU-ALLEN_local_201585_15443_29022_9572_CCFv3.swc,11413.325,3177.225,8690.676,AN,ANcr1
SEU-ALLEN_local_201585_15444_21222_9298_CCFv3.swc,10784.8,3404.05,5158.125,fiber tracts,arb
SEU-ALLEN_local_201585_15445_16448_10428_CCFv3.swc,12230.425,3366.925,2754.8,AN,ANcr2
SEU-ALLEN_local_201585_15445_21317_9770_CCFv3.swc,11398.976,3356.925,5141.975,CENT,CENT3
SEU-ALLEN_local_201585_15446_15157_10333_CCFv3.swc,12044.851,3412.85,2137.975,AN,ANcr2
SEU-ALLEN_local_201585_15446_21165_9739_CCFv3.swc,11352.851,3365.7,5078.775,fiber tracts,arb
SEU-ALLEN_local_201585_15446_26766_9227_CCFv3.swc,10851.825,3295.525,7623.7,fiber tracts,arb
SEU-ALLEN_local_201585_15446_27118_9808_CCFv3.swc,11697.375,3180.4,7757.625,fiber tracts,arb
SEU-ALLEN_local_201585_15447_14569_9646_CCFv3.swc,11026.024,3566.55,2011.35,AN,ANcr1
SEU-ALLEN_local_201585_15447_24129_9931_CCFv3.swc,11712.024,3254.425,6394.775,fiber tracts,arb
SEU-ALLEN_local_201585_15447_26791_9171_CCFv3.swc,10774.7,3304.625,7640.675,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15448_26724_9149_CCFv3.swc,10743.425,3310.4,7612.925,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15450_17686_9236_CCFv3.swc,10545.15,3564.175,3618.675,CUL,"CUL4, 5"
SEU-ALLEN_local_201585_15453_21503_10756_CCFv3.swc,12796.15,3036.025,5050.75,FOTU,FOTU
SEU-ALLEN_local_201585_15454_21228_9685_CCFv3.swc,11284.825,3374.55,5113.2,fiber tracts,arb
SEU-ALLEN_local_201585_15454_22530_9302_CCFv3.swc,10835.225,3379.75,5732.225,CENT,CENT2
SEU-ALLEN_local_201585_15454_24865_9419_CCFv3.swc,11056.1,3323.5,6759.95,CENT,CENT2
SEU-ALLEN_local_201585_15455_22330_10382_CCFv3.swc,12266.275,3167.05,5517.125,DEC,DEC
SEU-ALLEN_local_201585_15455_23484_9615_CCFv3.swc,11264.275,3335.225,6125.825,CENT,CENT3
SEU-ALLEN_local_201585_15455_23843_10336_CCFv3.swc,12262.95,3138.075,6240.8,DEC,DEC
SEU-ALLEN_local_201585_15455_24603_9524_CCFv3.swc,11183.525,3318.5,6634.875,fiber tracts,arb
SEU-ALLEN_local_201585_15455_24853_10349_CCFv3.swc,12346.824,3104.25,6720.225,fiber tracts,arb
SEU-ALLEN_local_201585_15455_27118_9862_CCFv3.swc,11777.525,3172.975,7759.05,fiber tracts,arb
